Company,Model,Year,Reviewer,Date,Title,Rating,Review
acura,mdx,2002,Tom, 08/10/2010,Transmissions,pos,"Stay away from this vehicle. Buyer beware. I had my tranny replaced at the dealer after numerous issues, in fact I had to take it to a different dealer who said yes after 109KM it needs a new tranny. Now I need another 139 KM it died. I called Acura? Honda Canada only to be told too bad it is past warranty (which it is). I repeatedly told them that there have been major issues with this model and specific problem to which the reply was. No there hasn't!  Please Google 2002 acura mdx transmission issues before you make a major mistake. "
acura,mdx,2002,jbirken, 05/15/2013,Great Car!,pos,"I bought my 02 MDX new from the dealer.
I have had it now for 10 years and have over 235K miles on it.
No major repairs at all.
I read about transmissions, struts repairs, etc but I have seen none of it.
A great family car.
Very reliable.
Never failed me.
The transmission finally went recently (no complaints after 235K miles) and I want to get another one.
I do get worried from what I am reading here at times but for me the car was well worth the $$$ spent."
acura,mdx,2002,jj0103, 04/15/2010,BEWARE: Bad Transmissions,pos,Nice vehicle but not withstanding of the reputation of Honda's reliability. Transmissions have known issue under NHTSA recall 04V176000 of gear failure that could result in transmission lockup. This happened to me at 113k miles after Acura said they fixed the issue. While driving 35 mph the front end of the vehicle seized and skidded 5-7 feet. Luckily there wasn't a car behind me. They tried to charge $7k to fix the transmission. It appears there are 100's of similar cases reported online and Acura is using plausible deniability to avoid litigation issues. I logged a complaint w/ NHTSA & sold vehicle due to safety concerns. 
acura,mdx,2002,WALTER BRINEY, 05/09/2016,A little old ladies darling,pos,"I wouldn't even consider selling it accept for wanting all the new safety equipment that is now available. No issues with repairs other than scheduled maintenance. We liked it so much that we purchased a second one just like it accept it is a 2005 model.
I don't like that you must use premium fuel in it.
"
acura,mdx,2002,Elizabeth, 03/23/2010,The wonder car,pos,"Our family was in an accident on the freeway, where we lost control of the car due to slick road surface and were hit 2 times by other cars as we spun toward the fast lane.  When we took stock of each one of us in the car, we were all okay.  One of the airbags went off and the car was totaled.  The next day, we found another Acura MDX and are very glad to drive such a safe and reliable car.  We are certain many other cars would not have protected us in that situation."
acura,mdx,2002,twelborn, 11/11/2011,Very Happy With Purchase So Far,pos,"My dad and I found this 2002 Acura MDX with around 101,000 miles on it for around $12,000. Was a little off-put with the miles at first, but after I drove it I absolutely loved it. Luxury cars' engines last better than normal cars, you get a better car for the buck too. It provides smooth acceleration and provides an overall very comfortable ride. Was using unleaded-plus fuel at first, but then the ride got a little shaky. Switched back to straight-up premium and the engine performance and fuel economy became much better. I love the Bose sound system in the car, good and clean audio deliverance. Very happy with this car. As long as you do regular maintenance, you shouldn't have problems."
acura,mdx,2002,Mickey, 06/15/2008,Best mid-size suv on the market period!!,pos,"I love my MDX and would highly recommend this vehicle to anyone. The styling, features, performance capabilities on this vehicle was everything I could have hoped for. Driving the MDX you feel like your in control of the road. It hugs the turns like a race car. The MDX is sporty, safe, and very roomy inside. I love my MDX!!"
acura,mdx,2002,Ken, 02/16/2010,Three transmissions!,pos,"My wife really liked the Acura's size and features. When we first got it, it certainly was smooth and quiet; much more refined than the 1996 Grand Cherokee we had before. It was a good size and she loved the touchscreen navigation. It was a little disappointing that the MDX didn't have some luxury features that the six-year old Jeep did, like automatic headlights and day/night outside mirrors. Overall she and I liked the car. The trouble started at 37000 miles when the first transmission went out. It was replaced. It broke again and was replaced at 87000 miles and we discovered this is a well-known and chronic problem with Acura's transmissions. I cannot recommend early decade MDX's."
acura,mdx,2002,JohnA.Feer, 04/16/2006,decent car...Terrible transmission,pos,"This car is a good car short term. After my second year owning this car a bunch of lights came up on the dashboard. After getting it checked, weeks later the transmission starting to fail. acura has honda products including the transmission, and honda is known for the worst transmission. The car starting bucking and did not get into gear, and would have trouble reversing. Very comfy, nice options, but just bad transmission, and sunroof."
acura,mdx,2002,David Kirchhoff, 09/21/2015,Transmission blew at 170K.,neg,"At the purchase price (could have bought a houseboat for the price), it should go 300K miles, IMHO!
Apparently Honda had trouble with the 'hydraulics' on automatic transmissions at the time they did this one. If they had not, this review would not be clouded by a transmission failure.
"
acura,mdx,2002,Tom, 01/03/2010,Buyer Beware,pos,"Tranny went at 66,000, and I am having problems again at 140,000! If not for this major issue I love it. Gas mileage OK "
acura,mdx,2002,Barry, 04/22/2010,I have better cars.,pos,"We currently have 133,000 miles. We have replaced far too many things to say this is a used car best buy. The tranny went at 99k, motor mounts at 110k, wheel bearings at 99k, shocks and struts at 115k, rear heater stopped working at 80k, it's starting to rust in the wheel wells and the list goes on. The motor mounts and tranny are a known issue on these cars. RECALL IT! Dealer said to me ""Hey, you got your use out of them"". I didn't realize parts expired.."
acura,mdx,2002,happysuver, 02/26/2002,Best SUV,pos,"The MDX handles and drives so much better than any other 7 passenger+ suv it's not even funny.

Great convenience not having to remove the seats - we can still put 3 kids in the middle row - and fold down the rear row if need be."
acura,mdx,2002,gensaco, 11/26/2006,2002 Acura MDX Touring,pos,"After owning 9 vehicles this being the 10th, I find it to be the best yet. Considering I was hell-bent on buying a hybrid suv, I'm pleasantly surprised how easily I changed my mind after taking mine for a test drive. I love it more each time I get in. Hate to get out when I get home, could drive it forever. All the interior controls are placed well for easy access. Roomy interior. The ride was a tad stiffer than an Equinox but I do love the way it handles. May be due to too much air in the tires. Great on icy roads. Nice tight turning radius. Unless they make drastic changes, I'm fairly certain I'll buy another in 3 yrs. All the bells & whistles are great. The MDX fits me like a glove."
acura,mdx,2002,no more acuras, 08/28/2010,I feel betrayed,pos,"Let me start off by saying I loved my Acuras. Had an RL that was the best i owned. It failed on me and traded for the MDX. Loved the MDX, best in class, dream car. Then the probs w the tranny started. Thank God I bought it certified. 100 mi before expiration they replaced it free, but right at 12 mos later it's crapping again. I feel like my spouse cheated on me. For something I love to cause me this much pain, I'll never buy another Acura. To fix it will cost more than I owe it. They may  have gotten better, but they lost me for good this time.  The RL was bad enough when I replaced the window motor on 3 windows and at 105k the engine died. Can you tell I'm bitter? Sorry, i don't want to be."
acura,mdx,2002,sadmatt, 08/27/2002,Honda should stick to motorcycles,neg,"What a joke.  Service, and all dealers 
just downright rude.  So you wait four 
months to find out the thing starts 
sometimes and not others.  I can see 
why Toyota is the largest and richest 
automobile producer in Japan.  This 
overpriced mini Van (what was I on when 
I bought this?) is just that.  Buy a 
RX300 and be done with it.  If you need 
to haul anymore than that wait for the 
new bigger Lexus.  The service and car 
is much better."
acura,mdx,2002,vegas, 02/10/2006,Disappointing,pos,This was one of the more disappointing vehicles that I have owned.  Vehicle clunks when shifting from forward to reverse (dealer says it cannot be repaired).  Can't drive with the windows down as it creates pressure inside vehicle. The list goes on.
acura,mdx,2002,bfoley80, 04/30/2012,Lemon from the factory,pos,"Bought the vehicle brand new off the lot and from day 01 the vehicle had issues, i.e. bubbles in the paint, EGR
valve recalls (numerous), etc.
The latest is the transmission.
This is the second one in 160K miles.
The first one was under warranty & the second was while still under warranty as well, however the Sunnyvale Acura dealership did not identify it and has now changed ownership & they're not taking responsibility.
The repair will be between $5K~$7K.
This is the 1st and last Acura which I will ever buy.
They use the term ""Luxury Vehicle"" - don't be fooled.
My prior Lexus was a true Luxury Vehicle, over 250K miles on the trannie w/ no issues."
acura,mdx,2002,RCTANNING, 10/07/2003,MDX Touring with NAV,pos,"We researched, and test drove them all.
The MDX on our first trip was a dream 
to drive.  The car type ride, 
performance ,luxury feel, full size, 
and egonomics sold us.
26 MPG freeway driving. I and friends 
strongly recommend it."
acura,mdx,2002,Mr Singapore, 09/04/2002,Stuck on a Hwy.. Engine Check,neg,"How can a new MDX like my just stuck on 
a Hwy.. The engine just let go while I 
am driving around 130km/hr.. The engine 
check light is on and I just got enough 
time to direct my car to the ramp.. 

This is not fun and a major safty 
issue.. I WON'T buy ANY ACURA anymore !

The roadside assistance and dealership 
services is nothing compare to Infinit 
provide.."
acura,mdx,2002,Norick Baboomian, 05/16/2002,noisy noisy,pos,"Its a ok suv to have, couldn't wait to 
buy it. But for a $45k suv I could buy 
a quieter suv. Lots of wind and road 
noise. The armrest is not comfortble 
while driving. Should have waited 
another year so I can get an improved 
2002 model. Acura doesn't take the 
responsibility to upgrade it, so I am 
not happy with their service. One of 
the victims of a first year production 
car buyr."
acura,mdx,2002,Maneesh N Patel, 06/22/2002,Serious Raders only,neg,"This brand new SUV has been to garage 
twice.Very poor service.They drove the 
car for 100+ miles.No loaner.You have 
to fight for it.Rude staff.
DO NOT EVEN THINK OF THIS ACURA>"
acura,mdx,2002,Jerry D. Gibbens, 07/03/2002,Wind noise is ATROCIOUS,pos,"My 2001 MDX has been a DISASTER from
the second week.  I get TERRIFIC
wind noise at speeds in access of
60 miles per hours.  The dealership
smiles and works on the MDX, but they
wind noise continues.  I have had
the RUN AROUND from the Acura
National folks.  I would DEFINETELY
NOT buy another ACURA."
acura,mdx,2002,Puma, 08/18/2002,Good quality built in North America???,pos,"The car is well biult but a few inches 
too high.  Sunroof too small for this 
size of a car (much smaller than 
competiotion). Lumbar support very 
primitive, not effective."
acura,mdx,2002,JYMDX, 11/04/2003,Too many unexplained noises,pos,"I like the MDX, like the way it looks, 
like the gas mileage (but not the 
required premium gas).  The only 
complaint I have so far is the noise 
the brakes make (which we're told is 
normal) and little rattles that appear 
out of no where. It sounds like it's 
metal hitting metal somewhere in the 
second row seats.  The slighest bump in 
the road brings on the rattle.  The 
dealership was unable to find 
anything.  Currently I have an old 
towel rolled up between the seat the 
metal piece that it locks onto.  So far 
this week, I haven't heard the noise 
again.  If I don't get rid of this 
noise, the car will have to go because 
it drives me nuts!"
acura,mdx,2002,mikelevels, 05/23/2006,Hope This Helps,pos,"I did a lot of research before buying this car. I got the list down to MDX and Pilot, the Honda version of the same car, because I carry large speakers and needed a 49"" wide car. There were no used Pilots at the time, so the MDX was it. Like everyone else, I had the transmission problem and eventually had it replaced under warrantee with no questions asked. Make sure you buy a certified car with an extended power train warrantee. Great highway cruiser. 4 hour trips are no problem. If it got stolen, I'd get a Pilot to replace it. "
acura,mdx,2002,mrandall, 03/05/2002,great suv,pos,extremely solid and well built
acura,mdx,2002,Gerald Traynham, 11/03/2016,Honda/Acura are Best,pos,Honda/Acura are Best
acura,mdx,2002,megabuck2, 04/10/2002,188 MDX,pos,"Had a chance for a long drive from the 
SF area to L.A and comfort and 
driveability was excellent. Engine was 
strong in passing as well as climbing 
the ""Grapevine"". 
The seats were comfortable during the 
6+ hours of driving. HVAC was set and 
forgotten and kept the cabin nice a 
cool, navigation system helped to find 
my hotel. Bose system, I enjoyed it 
immensely during the trip. However, it 
seems the radio was weak in getting and 
holding onto radio signals. The road 
noise was kept to minimum but the wind 
noise was annoying. It was not ""LOUD"" 
but loud enough force me to turn the 
volume up on the stereo to enjoy Eric 
Clapton."
acura,mdx,2002,rrk, 04/11/2002,Sooooooooooooooooooooooper!,pos,"I just love this vehicle.  I just 
called around and got this vehicle in 2 
days time. I test drove atleast 4 times 
on highways and local roads.  I also 
tried Lexus RX300 and did'nt like it. 
MDX matched all my requirements!!!!!!!!"
acura,mdx,2002,BoosHound, 04/11/2002,Excellence,pos,"Acura has outdone themselves!  The 
recent (and moderate) design changes 
clearly state that Acura has made a 
superior SUV with little room for 
improvement!"
acura,mdx,2002,RocinRob, 04/12/2002,Pure excellence,pos,"I have to say, buying my New Acura MDX 
was a smart decision. I paid more than 
sticker and I would do it again. This 
SUV drives like a car, handles rough 
roads in NYC with ease and dosen't toss 
me around like the competition does."
acura,mdx,2002,Mad in Big D, 07/16/2008,2002 Acura MDX,neg,"I just bought an MDX. The transmission died within 30 days! 4500.00 to fix! NO MORE ACURAS for me. And, it is the SECOND time! First replacement was in 2004"
acura,mdx,2002,JCBC, 04/12/2002,I love my SUV,pos,"Excellent Performance.  I love the 
front"
acura,mdx,2002,Gunnabe G.Garces, 04/21/2002,Excellent,pos,The best car in the world
acura,mdx,2002,mattb, 09/03/2008,"Fun to Drive, but Expensive",pos,"My first time with a luxury SUV, which I researched prior to buying.  At 40K miles, the transmission needed to be replaced!!! But they did it thanks to buying it pre-owned, pre-certified - would have cost 7K.  This car handles very well and has gotten me out of more than a few accidents. Power about right and handles extremely well, is extremely comfortable."
acura,mdx,2002,GRuss, 04/27/2002,Wife's Car,pos,"For the last 15 years my wife has 
driven a couple of different SUV's and 
she says she'll stay with the MDX.  
Handles great in snow and ice. Smooth 
on the highway."
acura,mdx,2002,Anna and Peter, 04/28/2002,overall an excellent car,pos,"My 2 year old loves being in the car; 
it's just so smooth and comfortable."
acura,mdx,2002,tsukruk, 04/30/2002,acura,pos,"excellent car with character, nice
design, excellent driving habits, very
useful for trips and other"
acura,mdx,2002,Freddie, 11/22/2008,I Would Buy Another,pos,"My husband and I test drove several SUVs before selecting this one.  We selected it in part because it has the drive and comfort of a car unlike the truck feel of many others.  The body style is great (didn't change for a few years).  We like the reliability, overall style, navigation system, and mileage (is still very good).  After 143,000+ miles & over 7 year it still looks and drives great.  A new transmission was installed a few months before the extended warranty expired so we incurred no extra cost. No other major work has been needed. Two times the navigation malfunctioned but shortly corrected itself. We need to update our navigation CD because some locations can't be found."
acura,mdx,2002,smart guy, 05/13/2002,Smooth sailing,pos,"I purchased this vehicle after 
comparing with other SUV's.  I 
particularly liked the ride quality and 
luxure amenities vs. other SUV's I 
drove. Acura has put together a nice 
blend of funtionality and luxury."
acura,mdx,2002,MarkinOlneyMD, 05/14/2002,Sure beats my ML430!,pos,"An amazing vehicle and purchase 
process.  Very professional and well 
treated by dealership (unlike my former 
Mercedes dealer --  traded in a 2001 ML 
430, which was a piece of junk).

My wife learned all of the controls in 
no time -  very logical and well laid 
out.  The most versatile vehicles we're 
ever owned in terms of flexibility.  

The salesperson noticed a rip in the 
leather passenger seat during the 
delivery process (probably from the 
mechanic who prep'd the vehicle). 
Immediately ordered a new seat cover, 
which was no problem."
acura,mdx,2002,maxmax54, 05/14/2002,Much better than ML320,pos,"I had a Mercedes ML 320, this car is so 
far superior to that truck I cannot 
begin to think of the ways. The many 
visits to the snotty Mercedes dealer 
are a thing of the past (thank god!). 
My MDX is three months old, I had 
already been back to the Mercedes 
dealer three times with the ML 320. 
More room, better interior, quieter AC, 
no wind noise, no pieces falling off, 
no comparison!"
acura,mdx,2002,Ray 2000, 05/23/2002,Exceptional Vehicle for the money,pos,"Superb interior, fun to drive, drives 
like a car not a truck."
acura,mdx,2002,Indiana Xmom, 05/28/2002,Best 7-passenger SUV,pos,"The MDX is the perfect combination of 
reliability, versatility, and fuel 
economy, with seven-passenger 
seating.  This vehicle has all the 
advantages of an SUV, all the features 
of a minivan, and a smooth, 
comfortable ride.  It's fun to drive 
with great acceleration, and handles 
very well in all weather situations.  
We love it!"
acura,mdx,2002,JackieCar, 05/28/2002,Lifesaver!,pos,"We bought this vehicle Saturday, May 
25, Monday May 27th, a lady driving a 
2002 PT CRuiser rammed into us.  We had 
very small damage on our bumper, the PT 
Cruiser had to be towed (which gives 
you an idea of what happened to it).  
Nobody was hurt, our two small kids 
were in the 3rd row, and everybody was 
fine.  This may be a pricey vehicle but 
well worth it's price since our most 
prized possessions (our kids) were safe!"
acura,mdx,2002,paul654, 05/31/2002,Amazing SUV,pos,"Excellent vehicle drives like a 
towncar lifted up in the air. 
Excellent power and excellent sound 
system. The Navagation is the most 
accurate and easy to use, 1 disk 
covers all 50 states. Plenty of room. 
Amazing gas mileage. Nothing bad to 
say it's great, if you can get your 
hands on one. High demand and short 
supply."
acura,mdx,2002,Aaron, 06/04/2009,Mixed Bag,pos,"After looking at a ton of Suvs I finally decided to go with a 2002(55k) MDX. Everything was great with the car until strange noises started to occur. Mainly between 35-40mph. It sounded like running over rumble strips. The problems just got worse from there. Rough shifting, clunking, etc. I went and tried to find an answer for this problem and discovered that transmission problems in these vehicles are pretty common. I love this car but the transmission is a HUGE issue for me. I am very disappointed with this vehicle and I will not be buying another Acura product."
acura,mdx,2002,Landshark, 06/04/2002,Mini Van on Steroids,pos,"The wife and I got ours when our son was just a month old.  We love the mini 
van like room combined with Acura style, performance, and quality."
acura,mdx,2002,Bman, 06/05/2002,Value for your money,pos,"Traded in 98 Acura TL for extra space, 
went back to Acura for reliability & 
comfort. This thing is a dream to 
drive - good power (particularly for 
weight of vehicle), smooth 
transmission, great handling, very 
comfortable/convenient. Looks great 
inside and out - catch a lot of people 
taking notice when you drive by. Let's 
face it, SUVs aren't cheap, but you get 
your money's worth with this one."
acura,mdx,2002,oc mom, 06/06/2002,Exactly What we were looking for,pos,"My husband and I looked for over a year 
for a new vehicle that would accomadate 
an expanding family but not burden our 
limited garage space with a removeable 
3rd seat. We have very specific 
requirments; COMFORTABLE 3rd seat that 
folded into the body, enough cargo 
space for possible mid-size furniture 
purchases, great safety rating, good 
gas milage, and it had to feel like we 
weren't driving a school bus. THE MDX 
FIT ALL OF OUR REQUIRMNET AND THEN SOME!
Pick-up is great, getting on the 
freeway in Southern California is not 
longer scary. Visual is great - I can 
see my kids in the back seat as well as 
all the cars around me."
acura,mdx,2002,lokoforever, 06/07/2002,LOKO MDX,pos,"The car has exceeded all of our 
expectations--its very attractive 
inside and out, its very comfortable on 
long trips, and it performs much better 
than any other SUV we've ever driven.  
The Acura Navigation System is well 
worth the money!!!"
acura,mdx,2002,Bradley Johnson, 06/11/2002,Why I Love My Acura MDX,pos,"I truly love my Acura MDX. It is the 
most invigorating vehicle to drive, 
with extreme power and comfort. I have 
driven many SUV's, but this one truly 
takes the cake. It is the most 
luxurious SUV out there, and is very 
oppulent on the interior. I cant't say 
enough about it!!!"
acura,mdx,2002,Jmac, 06/14/2002,Better than my RX 300,pos,"Had an RX300 before the MDX.MDX much 
better in my opinion. Better turning 
circle, bigger front seats, quieter 
moonroof."
acura,mdx,2002,Wade Kappen, 06/14/2002,2002 Acura Mdx,pos,"I bought my Mdx from acura of orange 
park. the service was wonder ful, and i 
got a good deal. i can say that this 
car is absolutely loaded with features, 
for a good price. it is a good 
performer, highway cruiser, and city 
trasportation. It is very luxurious and 
comfy, and it completely outweighs its 
competition. This car is the best that 
i have ever owned, and i would very 
strongly reccommend it. It is an 
awesome car."
acura,mdx,2002,drhibert, 12/23/2009,3 years and still going strong,pos,"I bought my '02 MDX in '06 with 64,000 miles on it. I have not had any problems with it in the last 3 years. I keep up with regular maintenance - that's it. I can regularly get 20-22mpg around town, and up to 26 highway. Pretty good for an SUV. I'm up to 120,000 miles and it still drives and looks great. There's a weird 'pop' noise when going back into drive after being in reverse, but it's been there since I bought it and has never caused any problems. To my understanding, it is common to most '02 MDXs.  "
acura,mdx,2002,Comet, 06/18/2002,Happy with decision,pos,"I picked up the MDX on Monday and left 
for a trip on that Friday.  Extremely 
pleased with feel, ride (smooth), the 
handling and I love the navigation 
system.  My two children think it is 
great.  Quite a few admiring looks on I-
10.  So far I am very pleased."
acura,mdx,2002,jfxm, 06/27/2002,mdx,pos,"caris btter thanmeedes benz, bmw and 
toyota but needs additional 
improvemnets to make it even better as 
ided in comments below."
acura,mdx,2002,Mile High Dude, 06/30/2002,Nice Ride,pos,"I can easily hold a conversation with 
passengers while going 80 MPH, so it is 
plenty quiet.  I fly with ease through 
intersections with drainage dips, high 
crowns, and ruts, that slam others, car 
or truck.  Where others loose traction 
on rough pavement, bouncing left, and 
then right, the MDX rides through just 
fine.  Maybe that is why the others 
need the off-road low range gears :-).  
They have two hands on the wheel, 
hitting the headliner with their heads, 
while I'm honking to pass.  Nice ride 
Acura, you've tamed the SUV."
acura,mdx,2002,Mark Morrison, 07/02/2002,MDX,pos,"Absolutely excellent in every manner 
possible."
acura,mdx,2002,SDSUALUMNI, 07/03/2002,Searched Forever,pos,"Great car, look far and long for the 
right SUV...Almost settled w/ the BMW X-
5, but glad I went w/ Acura.  Saved 
$15000 and maintenence is much less 
expensive.  30000 mile service on BMW 
is $1200, EVERY 30000 miles (after your 
first 60k).  No buyers remorse 
here...Great SUV."
acura,mdx,2002,MDX Owner, 07/04/2002,Couldn't of Asked for Anything More,pos,"Great SUV!  Acura hit a home run with 
the MDX.  It has all the ammenities 
that you would want (less a DVD 
entertainment center).  Rides and 
handles like a sports sedan, quick 
acceleration, NAVI System is the best 
avail, and passenger/cargo area beats 
others hands down.  I considered BMW 
X5 (3.0) but when you add up all the 
ammenities that are found in MDX 
you're talking $50+K...with less 
room.  A trade off you will have to 
make!  Ask your dealer to chrome your 
wheels....it will make people snap 
thier heads."
acura,mdx,2002,wwong1600, 07/16/2002,Simply less money more value,pos,"Waht a great car. All the thins you 
want from an Suv and the things you 
don't want from a traditional Suv."
acura,mdx,2002,John Q, 07/20/2002,Acura for Life,pos,"This is my second Acura. My first was a 
1990 Integra that I still own with 
135,000 miles which has no rust and 
still runs like a dream. I thought of 
buying the BMW X5, but I couldn't 
resist the MDX. Maybe next time, but 
I'll always have at least one ACURA in 
my garage. ACURA FOR LIFE!!!!!"
acura,mdx,2002,RCN, 07/20/2002,Simply the best,pos,"We've owned our share of SUV's and have 
test driven about 20 and the MDX bar 
none with the exception of the BMW X5 
compares.  Value, reliability, 
roominess."
acura,mdx,2002,Simon Wu, 07/22/2002,Good car but a bit bumpy than other SUV,pos,A great value for money SUV
acura,mdx,2002,pota, 07/22/2002,mdx,pos,"good, no no, great car"
acura,mdx,2002,Not Acura, 07/31/2002,Not Buying an Acura,neg,"For sure, this vehicle is fantastic in 
terms of price, but the quality and the 
detail of this vehicle is second to the 
bottom when compare to anothers SUVs 
like (Highlander, RX300, ML3s and X5).  
Fake wood trims, unacceptable wind and 
road noise, unprofessional Acura 
salesmanship (went to 3 of them, they 
are all like that, basically Leave it 
or Take it attitude), lack of feature 
and feel of a luxury vehicle.  Though 
it is my parent's car, but I will 
definite will not consider an Acura."
acura,mdx,2002,I LOVE THIS CAR!!, 08/01/2002,Get One!!,pos,"I love my MDX!! Considered Pilot, but 
interior/exterior quality were not the 
same. No sunroof or heated seats in the 
Pilot either!  MDX does not have some 
features you'd expect for the money - 
auto/HID headlights especially, and it 
needs the touring pkg for power 
passenger seat, 6 disc CD, and without 
it roofrack is a $300 option.  Tall 
folks will have trouble finding a place 
for their left foot, and the 
transmission hunts for its gear on only 
slight upgrades.  Overall, I LOVE IT!! 
(Build more, please!)"
acura,mdx,2002,rawman, 08/05/2002,mdx to others,pos,"When I purchased my MDX, I tried all 
the other competitors cars before 
making my final decision.  The RX300, 
though quiet, was too soft and felt 
very small inside, even though outside 
it was very little different from the 
MDX. The BMW was quick, but again, 
very small inside and very stiff in 
normal driving.  The Mercedes was a 
joke.  We bought it at Hopkins Acura 
in Redwood City.  They were great.  No 
markup and no pre-accessorizing.  I 
only had to wait 4 months to get my 
car.  Can't recommend them highly 
enough."
acura,mdx,2002,Ramon, 08/10/2002,I Love My MDX,pos,"We purchased our MDX in July and are 
very pleased with the appearance and 
the comfort of the vehicle.  It handles 
the rode very well and the acceleration 
is excellent for this type of vehicle.  
We just drove our MDX from Annapolis, 
MD to Minneapolis, MN and the ride was 
a complete pleasure.  I also enjoyed 
the number of people asking us what 
kind of SUV we were driving since there 
are not many on the rode compared to 
the Lexus, BMW, and the Mercedes."
acura,mdx,2002,chad frank, 08/12/2002,The MDX is the best SUV I have ever owne,pos,"This is the best SUV I have ever 
owned.  I traded in my 2000 Jeep Grand 
Cherokee for this vehicle.  This is a 
great automobile."
acura,mdx,2002,jag69, 08/13/2002,Fun/ Comfy SUV,pos,"We've taken several long (1600 mile) 
trips in the MDX, and it is comfortable 
and flexible for us (2 Adults, 3 
Children).

Quiet, nice CD player, and easy to 
maneuver, makes it a nice machine to 
operate.  

The key fob actuated seat and mirror 
positioning memory is also very nice as 
my wife and I change off driving.

We were left with a defective battery 
on one of our extended trips.  The much 
touted ""Acura Customer Care"" was fairly 
useless in getting us into a mechanic 
for a replacement.  And it was a 
warranty item, as the cell had a 
defect.  That was frustrating.  

Otherwise, after 27000 miles, no other 
issues."
acura,mdx,2002,Padma , 08/15/2002,My first SUV,pos,"This is my first SUV. I was always 
little hesitant to drive SUVs, I am 
more of a car person. But I was totally 
impressed once I got in to the vehicle. 
And the best thing about is I am not 
missing the family minivan.. right 
after I drove off the dealership, we 
went out of town with my parents and 
two teenage children and some luggage.
No one complained abount being crammed."
acura,mdx,2002,RedMdxMemphis, 08/19/2002,Feeling Great After 9 Months,pos,"I love the MDX after 9 months.  Honda's 
magic 3rd row seat is still the best.   
For daily routine, the ride is just 
smooth as silk. The computerized 4 
wheel drive control is wonderful.  Glad 
to be in this car when it is water all 
over the place.   Honda's quality and 
drive.  we just love it..  for that 
full price, we could not get a BMW with 
7 seats (which they still don't have) 
and navigation, or Mercedez with the 
comfort of driving and convenience of 
3rd row seat.  

MDX accelerates nicely with 24HP.  I 
hardly use the gear shift beyond 4th 
and 5th.  I got used to the size and 
huge inside space.   It is a great ride 
with useful features for home. "
acura,mdx,2002,jcy, 08/19/2002,update 2002,pos,"much improved in noise reduction(I can 
tell the difference since I had owned a 
2001 MDX before I traded it in for 2002 
model) well, still not perfect, wish it 
may enlarge the trunk space 
particularly after 3rd row seat up."
acura,mdx,2002,Tom Backman, 08/19/2002,Not a Good Car !,neg,"So many Transmission Problem !! Noise 
all over the place.. Paint Quality."
acura,mdx,2002,mdxlemon, 08/22/2002,2002 Acura MDX Lemon,pos,"On delivery MDX it had a rattle which came 
from dashboard area. Took in for service 
and car was at dealer an entire month  (22 
business days). Nav system also blacking 
out intermittently. Took back to Ryan's acura 
for final repair under lemon law and rattle 
was fixed but not nav. 

I requested under lemon law that Acura give
me a new vehicle and was flat out refused. 
They feel I should bring my car back over 
and over for service while getting a loaner 
car with no nav that is worth far less and 
drive around in that.  Lemon lawsuit is being 
filed this week to bring Acura to justice for 
not complying with the lemon law.

Acura just lost this customer."
acura,mdx,2002,GN, 08/26/2002,2001 mdx,pos,"Has drivability problems:

Engine hesitates slightly when first
started, engine cold, going approx. 20 MPH

When engine is at full temp., and parked
for approx. a half an hour, it will not
start. It takes 3 to 4 tries and then
starts and runs w/o a hitch. This has
happened twice within 5 months.
11,000 miles on it.

Acura dealer cannot help.
Also DVD does not have all eastern
cities  in detail such as Naples, FL"
acura,mdx,2002,Dan Carlton, 08/26/2002,BEST SUV EVER,pos,"I Looked for over a year and love this 
car. for the money it is the best bang 
for the buck. Thanks Keyes Acura in Van 
Nuys California.. They deliver."
acura,mdx,2002,pattynjeff, 08/27/2002,Perfect for my wife,pos,"We bought this vehicle for my wife and 
are very happy.  This is a very nice 
daily driver.  Plenty of power, roomy, 
smooth ride, and handles well.  An 
exceptional value, the MDX was less 
expensive than the X5, RX300, and 
ML320."
acura,mdx,2002,drb, 08/27/2002,Good value,pos,"For the money, it is an excellent SUV.  
Others cost more and offer so much 
less.  Wind noise is horrible for 
this ""luxury"" type of vehicle.  
Hopefully honda will fix it with the 
next model year.  A pleasure to drive 
but would be better with more horse 
power."
acura,mdx,2002,Rufus, 08/26/2002,2001 Acura MDX,pos,"As a family of four, plus a dog, we 
have found the MDX to be satisfactory 
in meeting everyone's requirements.  
The towing ability more than handles 
our ski boat.  When we need extra room 
for long trips, we use a roof mounted 
carrier.  The car handles just as well 
with the carrier on top. The only 
performance drawback is the uneven 
accelaration up hills.  It seems to 
downshift frequently when faced with 
any grade of more than a minor degree."
acura,mdx,2002,grotto, 09/03/2002,Efficient but boring!,pos,"Very efficient SUV, falls short of 
being a ""Luxury"" SUV."
acura,mdx,2002,DustyDiane, 09/02/2002,Diane's mdx,pos,"Overall a very good vehicle.  Could use 
a little more driver leg room for those 
of us over six feet."
acura,mdx,2002,Mike_Platini, 09/05/2002,Good ride,pos,Always fun to drive this vehicule
acura,mdx,2002,junghoon song, 09/06/2002,it's great,pos,"it is really great to drive. the 
second row is comfortable enough."
acura,mdx,2002,sivaveera, 09/05/2002,black pearl,pos,"good build, very good mileage"
