Company,Model,Year,Reviewer,Date,Title,Rating,Review
acura,mdx,2020,S.A. Vos, 04/07/2020,MDX HEXs,pos,"The driver's seat space is limited to anybody over 6 ft. 
"
acura,mdx,2020,Rachael Hughes, 09/25/2019,Absolutely awful,neg,"This car is so so so outdated and terrible. The two screen system is so incredibly confusing. It has apple CarPlay, but why even try to use it when you can’t toucj the screen and have to use a nonsensical dial that doesn’t give you the full features and accessibility! The cabin could be likened to a recycling plant. Do not believe what the dealers say! This is a car stuck in the 20th century. Buyers beware.  
"
acura,mdx,2020,Informed consumer, 06/06/2020,Nice but not overly luxurious. Decent gas mileage.,pos,"The MDX will be upgraded in 2021. Styling is dated but still appealing. Navigation screen is much smaller than other cars in the class but I’m sure that will change in 2021. Power, performance and handling are good. Comfort is also      Very good. The start stop feature on this and all other makes of vehicles needs to go away! It interferes with climate control comfort and will be a maintenance issue down the road. The gas savings is minimal and doesn’t justify the inconvenience. There must be a better way! Overall the Acura MDX is a quality vehicle. 
"
acura,mdx,2020,JZ, 07/26/2020,Wish I had t bought an MDX,neu,"Issues with Apple Car play from day one still not fixed it only connects to my Applie IPhone when it wants to even after being swapped out w a loaner car. Acura has no fix.  The ac is not near as cold as my old Murano or Toyota’s and just adjusting the heat and ac on the screen is bizarre  reds normal heat and ac buttons/controls. Other than that car rides nice but will not be keeping after lease is up. I’m just crap out of luck w this one. 
"
acura,mdx,2020,Raj, 03/02/2020,"Excellent car, luxury sensibly priced",pos,"Excellent drive and features , great gas mileage, sure if the dashboard can be redesigned and a little more width and length is always welcome- something Honda Pilot and Atlas ( from the space perspective 
"
acura,mdx,2020,Nadia S, 05/28/2020,Love it!!!,pos,"The Acura MDX is a good luxury midsize SUV. It has excellent technology package and very comfortable.
"
acura,mdx,2020,captdave, 10/29/2020,Nice lease car at a great price.,pos,"I leased a 2020 Acura base model for $379/mo. I was initially going to get the Lincoln Aviator but the price was $500/mo more.  The best part of the deal was they gave me $27500 for my 2015 Mercedes GL450.  The Acura is a nice car with a lot of amenities for a base model.  The only thing the base model was lacking was the navigation, but I use my navigation through my smart phone, and I think I like it better that way.  Other than that I am happy with my choice.
"
acura,mdx,2020,Hoakietide , 10/14/2020,Slick,pos,"This car is slick .  Best bang for the buck , pure class , sporty , 3rd row , Aspec package is top notch .  Blows away the competition... 
"
acura,mdx,2020,Duke, 11/17/2020,Love it!,pos,"We shopped a long time and compared all the models.  The price point and features of the MDX drew us in and did not let go.  Then we saw and fell in love with the PMC Edition.  I know it's really only 9 layers of paint, blacked out trim and a badge, but it's freaking awesome to be 1 of 330 in North America!
It's powerful, smooth to drive, handles really well, and has really great cargo storage.  Our third row is always down.
Definitely recommend the MDX.
"
acura,mdx,2020,Cheryl, 11/20/2020,My Acura,pos,"Excellent car with more versatility than others in the same class.  Love the two screens on the dash with one for Nav other for intertainment
"
acura,mdx,2020,G. Colton , Atlanta,Too Much Tech,pos,"This past May we purchased a brand new 2020 Acura MDX complete with the technology package. I had been driving an MDX for the previous nine years and was extremely fond of that car. The new model has, in my opinion, too much tech. For example, there is no stick shift anywhere in the vehicle. The transmission is all electric push button. It takes a while just to get the hang of it.  The car has an assortment of safety beeps and dings and flashing lights that alert you to potential roadside hazards. The problem with these is, they trigger frequently during what I shall call normal driving.
The owners instruction manual, while the thickness of a small library book, has so much information about so many things, and you have to read the fine print just to figure out how to work the radio. I guess you could say I have become used to the old way and now find myself slightly lost. Thank you"
acura,nsx,2002,Easygo711, 12/22/2004,My 2nd NSX,pos,"The thrill and performance of a Ferrari 
and the reliability of a Honda. This 
car can be a daily driver and it won't 
break the bank. This is my 2nd. NSX. 
My previous one was a green 1996. I 
sold it with 62,000 miles and the car 
was tight with no problems. I bought 
my 2002 with 11,000 miles. I wanted a 
red one and wanted the 3.2 and 6 
speed. My buddy has a Porsche and he 
said it costs him more than his ex-
wife. I drove Vipers, Corvettes and 
Porsches. I feel the NSX out did them 
all. In overall driveability, quality 
and fun factor. My wife loves to drive 
it. And you don't see one on every 
corner. IT'S A TRUE EXOTIC. "
acura,nsx,2002,rjk, 10/16/2002,Couldnt be happier,pos,"The more I researched this car, the 
more I thought I'd like it, but I 
hadn't even begun to understand how 
much I'd have liked it. Driving this 
car is as fun as driving it for the 
first time every time I get in it. 
Truly spectacular. Worth the extra 30 
thousand dollars over the Corvette -- 
this thing has *soul*."
acura,nsx,2002,Kiwi, 05/08/2002,A fine instrument,pos,"I'll take hand-crafted aluminum over 
American plastic any day. As far as 
performance, too many muscle-heads are 
fixated on size. If you want cubes, get 
yourself a Caddy with an 8-liter V8. 
The NSX is a scalpel and the Corvette 
is an axe. To join the legions of macho 
men that have the world looking at your 
tail lights, buy the Vette. If you want 
every twist and turn in the road to be 
brought to life under your steering 
wheel and don't have the money for a 
Ferrarri, the NSX is for you."
acura,nsx,2002,Easygo711, 12/27/2006,2 year follow up,pos,"It's been 2 years and 17,000 miles since my last review of my 2002 NSX. This car has 28,000 miles on it and is amazing. I have not spent a cent on the car except for normal maintenance and an upgrade to a Comptec exhaust system. I didn't notice a change in performance, just a better exhaust sound. I just had an oil change and the tech said I still had 60% left on the brakes. There are no squeaks or rattles and everything works perfectly. I will need to replace the tires soon. The short throw shifter and 6 speed are a pleasure to drive. A tip of the hat to Acura and this car. It's no wonder that used NSXes hold their value.  "
acura,nsx,2002,RPM217, 06/18/2003,Excellence at a price,pos,"I came out of a 2000 C5 convertible, it 
was a great car, I wanted something 
different, this is clearly different.  
People ask me to compare the two, I 
tell them that the Vette was brute 
force, and the NSX is pure finesse.  
The torque advantage of the Vette is 
obvious, but the 0-60 times are not 
that different between the two.  The 
NSX is so much more ""tossable"" and you 
don't feel close to the ""limit"" on the 
street. It's a blast, and people don't 
know what it is, even after 12+ years"
acura,nsx,2002,Long, 01/10/2003,NSX,pos,"This is a excellent car. I love it, it 
is fun to drive. Go and buy this car."
acura,nsx,2002,cfirstchoice, 01/22/2003,so fine!!!!!,pos,"We rented a Ferrari for three days and
hated it. One test drive in this car, my
wife and I found out all our dislikes
with Ferrari could be eliminated with an
NSX!!
Now we have all the power and great ride
with amazing mileage but she looks so
hot in her red NSX!! Ah what a problem
to have - sorry Ferrari."
acura,nsx,2002,Moammed, 12/21/2002,SPEED,pos,Extremely fast
acura,nsx,2002,$$$cash$$$, 12/29/2002,THE NSX IS TIGHTTTTTTT!!!!!!!!!!!!!!!!!!,pos,"You won't know what it is like until 
you drive it!!!!!!!"
acura,nsx,2002,Potential Buyer, 05/09/2002,"Americans expect more for $90,000",pos,"Yes, I'm impressed that it has a top 
speed of 175 mph for only having 290 
hp. Yes, I like the way it looks and 
handles and all the exotic materials 
like the all aluminum body and titanium 
connecting rods. The interior leaves 
little to be desired. I mean even the 
Acura RSX has a more modern looking 
interior then the NSX. I especially 
like the white gauges in the RSX. Come 
on Acura, or actually the Honda Motor 
Company, if you want to sell more NSX's 
you have got to get with the program. 
High ""Horsepower"" equals to high sales 
in America. Ok you got the looks, don't 
be stingy with the power."
acura,nsx,2002,Dverpr, 05/14/2002,The Fabulous NSX,pos,"My Blue Beauty has been my dream car all
of my life.  It was well worth the money
I spent.  It hums down the highway at
exciti9ng speeds.  If you have the money
buy one.  Haggle with the dealer, they
will always knock down the price.  Not
everyday does someone want to buy an NSX."
acura,nsx,2002,tony1912, 09/24/2002,i love this car,pos,"i love this car, most fun thing i've
ever owned. buy one."
acura,nsx,2002,HondaBoy, 09/23/2002,I love it!,pos,"What a great car! It's my 4th NSX and 
certainly not my last!"
acura,nsx,2002,NSX Prototype, 10/31/2002,This car had been underrated by so many!,pos,"For those who rate sports cars by it's 
ability to ""flex"" its muscles (i.e., 
Raw Horsepower), then you'll be 
surprised that this ""merely 290HP"" NSX 
can outrun most stock sports cars that 
has more much more HP on the drag strip 
as well as on the track. The engine has 
the 2nd best soundtrack of any sports 
car (I rank Ferraris on the top of my 
list). Words aren't enough to describe 
the feeling this car gives to the 
driver or even the passenger. You MUST 
drive this car for yourself to realize 
it's worth every penny."
acura,nsx,2002,NSX Owner, 10/16/2002,Former Corvette owner,pos,"Advantage of driving a corvette:
It goes fast

Advantage of driving an NSX:
Luxury
Style
Handling
It turns heads
feels solid at ANY speed
a real gearbox
STREETABLE TORQUE! (ever heard of TOO 
MUCH TORQUE? The Corvette was 
rediculous - had to start it like a 
grandma or risk standing still in a 
burnout)
havent had a single reliability issue 
with it in 23,000 miles."
acura,nsx,2002,Bjorn, 11/24/2002,The ultimate Driving Machine !!!,pos,"What can I say, it my NSX has treated 
me very well.  It is fun, reliable and 
stands out in the crowd.  Move over 
BMW, the NSX is the ultimate driving 
machine !!!"
acura,nsx,2002,jmlnsx, 11/30/2002,Let's Get Real!!!,pos,"I had a 1991 NSX.I drove a new NSX and 
other then some cosmetics, it is the 
same car. ACURA dropped the ball! There 
needs to be a serious motor under the 
hood and all the nice things included 
for a price that should be about 
$30,000. lower then where the present 
model is priced. ACURA has always been 
know for it's great cars at reasonable 
prices. The NSX over the years has 
become way too expensive for what it 
has to offer.
Bring on the new car at $60,000. like 
when it first came out 11 years ago and 
ACURA will sell them like Corvettes."
acura,nsx,2002,mostafa nosrati, 08/16/2006,Best Honda/Acura Yet!!,pos,"very fun vehicle, would definetly buy another, looking forward to the new model comming out in late 2008, a fast vehicle, fun, quick, very responcive, and threlling. "
acura,nsx,2002,bbdd, 04/13/2002,there are the good then the awesome,pos,"This is an awesome car!!!there are the 
good then the awesome"
acura,nsx,2002,corvette z06, 05/02/2002,"Ha ha, funny.",pos,"Obviously people who want this car 
want to go fast. Why blow 90K on a V6 
3.2L? For better performance, save 40K 
and get a Corvette Z06. It's faster, 
made in America, and has a HUGE engine 
advantage over the NSX. Or if you are 
Corvette alergic, get a Dodge Viper. 
Way better and still saves you 20K."
acura,nsx,2002,laseca, 05/18/2002,This NSX is awesome compared to Z06,pos,"I've driven a ZO6 for a few days before 
buying the NSX.  Here's a comparison:

The Z06's steering is too light No feel. 
Shifting is truck-like. Body rigidity is worse 
than my 11 year old Honda. Ergonomics are 
pathetic. Controls vintage 1970. Build quality 
poor. Wavy panels, uneven gaps. 
Acceleration and braking are much better 
than the NSX.  Handling is about equal.

The Z06 feels half sports car and half truck. 
The shift feel is horribly coarse. This car feels 
like an old rattly crapbox with a big engine 
stuffed into it. There is none of the hi-tech 
feel one gets from most modern cars. Sure it 
costs less than a new NSX but I don't see 
the attraction at all.  You get what you pay 
for."
acura,nsx,2002,Dyno Dave, 12/02/2005,Excellent Overall Sports Car,pos,"Great Looks, Great Performance, Fantastic Reliability, I've had this car over 3 years and other than normal maintenance, not a cent of repairs. No squeaks or rattles. This car gets looks from everyone. Bumper to bumper traffic, mountain roads or high speed runs. Just a blast to drive. "
acura,nsx,2002,kiwi, 05/08/2002,A fine instrument,pos,"I'll take hand-crafted aluminum over 
American plastic any day. As far as 
performance, too many muscle-heads are 
fixated on size. If you want cubes, get 
yourself a Caddy with an 8-liter V8. 
The NSX is a scalpel and the Corvette 
is an axe. To join the legions of macho 
men that have the world looking at your 
tail lights, buy the Vette. If you want 
every twist and turn in the road to be 
brought to life under your steering 
wheel and don't have the money for a 
Ferrarri, the NSX is for you."
acura,nsx,2003,Julius, 01/24/2003,Wonderous,pos,"I love the feel of this car. When I'm 
traveling 80 mph, I feel like I'm on 
cloud 9."
acura,nsx,2003,Hector Vaj, 02/03/2003,The BEST Car,pos,"this certain type of automotive is a 
great buy. its an exotic car and a 
sporty car with many luxerious 
fundamentals added with its great 
horsepower and great performance."
acura,nsx,2003,NSXterblue, 02/08/2003,EXOTIC to say the least,pos,"Having recently purchased an NSX, i 
have to say that this car is very 
specific. what i mean is that its not 
for everyone. It has the look of a 
ferrari or lambro, and a similar 
price,however it doesnt have the 
performance of them. Its close though. 
This car isnt one you should get if 
your looking for pure performance. You 
should get this if your looking for 
Exotic with Performance. THis car is 
more exotic than Ferrari's and 
Lamborginis, its great with the new 
interiors and 13 seconds is more than 
enough for me"
acura,nsx,2003,Leif Perry, 02/09/2003,Cool Car,pos,"Stylish, comfortable, luxurious, a 
nice car but overpriced... I recommend 
finding a used one."
acura,nsx,2003,mr nsx, 06/11/2003,super car love it,pos,"driving this car is like a dream 
everyone should be lucky enough to have 
the chance."
acura,nsx,2003,NSX man, 09/18/2003,Fits like a glove,pos,"This care feels like it was custom 
built for me.  It is the most 
comfortable,responsive, and powerful 
car I have ever owned. The ergonomics 
are excellent and the controls are 
intuitive and accessible.  The 6-speed 
is a delight, the Bose stereo is 
excellent, and driving topless is the 
ultimate thrill.  If you are between 5-
6"" and 5-9"" tall, there is no other 
better street legal race car available. "
acura,nsx,2003,aliaz, 10/26/2003,everything,pos,"everything is good. every the manual 
and the automatic. i love the nos and 
turbo."
acura,nsx,2003,NSXowner, 11/09/2003,Ummm...its not what I expected,pos,"Its a good car. Its not of the 
supercar standards I was expecting. 
Only 290hp. That is apparently the 
Lowest hp for dollar ratio. I think I 
was ripped off power wise.
And its interior looks too blah. Not 
chep feeling exactly, but looks pulled 
from any acura, and if it Was a parts-
bin car, it should have been cheaper."
acura,nsx,2003,chris0897687, 11/12/2003,chris,pos,a fast car with great duribility.
acura,nsx,2003,Brian Connaway, 06/17/2003,Extremely well-balanced supercar,pos,"Most people give their negative 
opinions on the nsx without really 
giving full thought to the positives. 
It is true that the engine is outdated 
however the overall build of this car 
is unmatched. Extremely reliable and 
well-made. Handles like a dream and has 
the power where needed. Great weight 
balance, handling, and acceleration. 
Although the engine might be too ""weak"" 
for some, it still is quite capable of 
embarassing even current sports cars, 
despite its engine being 12+ yrs old."
acura,nsx,2004,six7777, 10/13/2007,Nothing like it.,pos,"To have this car in my garage, and drive it whenever I want, is a dream come true.  This is my 2nd NSX, my first one was a white 1993.  The 2004 is amazing.  I have the yellow/yellow.  The paint on this car is flawless.  Just an amazing car in so many ways.  Love the fact that not many people ""get"" what this car is all about. It's not about power, it;s about balance. You have to own one to understand. I have owned many cars, but nothing compares to the NSX, and I will have it for years to come."
acura,nsx,2004,dan canter, 11/25/2003,best car i have owned,pos,"until you have the opportunity to drive
this car every day, it is hard to
give the car enough credit. everyone 
talks about the lack of horsepower for
an exotic but if you know how to drive
the car it is plenty!!! the build 
quality
is superb and the handling is 
unbelievable. what a joy to get in
every day!"
acura,nsx,2004,dldurst , 09/28/2004,Funtastic,pos,"I leased a 2004 NSX this spring.   This car is 
flawless.  I've 
had several Legends in the past and the 
NSX carries on that tradition.  I now have 
3000 miles on the car and it only gets better.  
It is definitely faster than when I first received 
it.  It is the easiest manual transmission I've 
ever driven--ratios are perfect, gates easy to 
hit, throw is short and silky, unfortunately, my 
wife loves it.  The brakes are strong.  The 
acceleration is very good, but my son says 
the Z-06 he has driven is much faster.  The 
handling is superb though, and the steering 
is very precise.  The fit and finish is better 
than my wife's Lexus and the paint is 
unbelievable."
acura,nsx,2004,Cpat, 06/03/2004,excellent!,pos,"The car is a very nice looking car. 
Although i cannot afford such a car 
like that or any car i would love to 
just sit in it, i would love to own my 
on Acura. They are beautiful cars!"
acura,nsx,2004,prdco, 11/12/2004,This is my third one,pos,"Excellent performance, quality, and gas 
mileage...great for either open road or 
city driving "
acura,nsx,2004,Pipster, 12/06/2003,Exotic thrill ride,pos,"If you enjoy drving a Indy type race 
car on the street, which grabs more 
attention then a naked lady riding a 
horse. Then Acura has just the car for 
you, the NSX will cause severe neck 
injury to fellow motorist and 
pedestrians, while giving you the 
ultimate diriving experience for under 
100K."
acura,nsx,2004,Dan Dude, 02/03/2004,BEST OF JAPAN,pos,"i have driven many many super car in my 
lifetime, and this is by far the 
easiest to drive.  At first i thought 
300 bhp wasnt going to be enough, but 
was i wrong.  this car is all about 
balance..  HONDA really did a good job. 

Cars i have driven: 2001 corvette, 1998 
viper, 2003 M3, 1999 911 turbo."
acura,nsx,2004,duke3333333333333, 02/08/2004,reality of nsx,pos,"STUNNING, AND LESS THAN 200 PER YEAR ARE
MFD, MAKING MY RIDE SPECIAL.  MAJOR
PROBLEMS ARE FACTORY TIRES ARE TOO SOFT,
LIFETIME OF RUBBER IS APX 6000 MILES IN
DAY TO DAY DRIVING.ACURA SHOULD USE
GOODYEAR F1'S.RIDE WOULD BE BETTER AND 
RUBBER LAST TWICE AS LONG. THE LAST TIME
I BURNT A CLUTCH OUT ON A SPORTSCAR- WAS
IN 82, ON A 74 TRIUMPH TR6.  CLUTCH ON
THE NSX WEAR INCREDIBLY FAST & ACURA
CHARGES  3G+ TO REPLACE.   REASON 1
PURCHASES EXOTIC FROM HONDA/ACURA WOULD
BE RELIABILITY.  HOPEFULLY THE NEXT NSX
 WILL BE DESIGNED WITH THAT IN MIND. 
HOWEVER, I  LOVE MY NSX!"
acura,nsx,2004,adam dinan, 02/17/2004,great car,pos,"this is with out a doubt the most 
exciting car i have ever had. the power 
is relentless! driving this car truely 
lets you feel in touch with the road."
acura,nsx,2004,NicknPDX, 02/25/2004,My NSX car,pos,"This is my 2nd NSX and for the price, 
it's the best car I've owned. Very 
comfortable interior and exterior. It's 
a head turner!"
acura,nsx,2004,J. Brian, 03/03/2004,2003 NSX,pos,"This car is the best price for a car 
that is an exotic that you can drive 
every day and not have to worry about 
the high cost of maintenance. "
acura,nsx,2004,samsoldit, 04/23/2004,best car on the planet,pos,"I will never sell this car! There is no 
better car in all of mankind!If you 
don't know, now you know!"
acura,nsx,2004,John zimmermen, 05/05/2004,acura HXS,pos,"the vehicle was very fun to drive and 
it sounds really great. you guys built 
this vehicle really sturdy"
acura,nsx,2004,Peter Pantazopoulos, 07/24/2004,Horsepower is Lagging.,pos,"In all it is a fun car and it turns 
heads. I don't like the fact I need to 
but a new set of tires every 7000 miles 
and also that the horsepower is not up 
to speed with the rest of the exotics 
in the class.  Maintenance wise it is 
an incredible purchase and a very 
rugged vehicle."
acura,nsx,2004,matthew, 03/08/2007,WOW,pos,"What can I say? This is the exotic all cars that have come after it have had to set as a benchmark in terms of reliability and performance, and many cars costing twice as much still fail to meet the goal 15 years after the car was introduced."
acura,nsx,2005,Shawn So. Cal, 11/04/2008,Absolute Dream,pos,"I've had this car for almost 1 year.  The drive is superb, tight, quick, and responsive.  The style and attention to detail of the body hasn't been matched. Everywhere you go, people comment.  One catch, it is mainly guys that comment, women have no clue what they are seeing, so if your goal is to attract women, buy a Ferrari or a Porsche. The women that do notice tend to know a lot about the history of the car and what it is.  The look and feel of the drive is awesome.  Recently drove an M6 with over 500hp and love the NSX even more. You feel like you are one with the road.  The NSX is an extension of you and your skills.  Anyone considering this car drive the others first, and you will see"
acura,nsx,2005,goodbuy, 11/11/2004,i love this car,pos,"this car is a trip what a head 
turner    gets almost 30mpg on the hwy
and out performs most anything on the   
road"
acura,nsx,2005,High Desert NM, 11/05/2005,My second NSX,pos,"This is my second NSX. I owned a '91 automatic and now own a Spa Yellow '98 6spd targa. I love this car for its beautiful, timeless style, reliablity, and of course it's exclusivity. I lived in NM 2+ years and have only seen 2 other NSXs. The view out the front window is the best in the business--- GT Prototype-like. The car is subtly fast-- 0-60 in 5.0 and 30-80 in a snap. The NSX has remarkable handling without too much drama. The car thinks along with you-- I guess that's what they mean when they say you become one with the car. This car looks as good standing still as it does flying by. The six speed transmission is Mazda Miata-like is quickness and short shifting distance."
acura,nsx,2005,Brad Tuski, 02/02/2006,A smart mans exotic car,pos,The car is unbelievable it handles like a gem and is a constant head turner.
acura,nsx,2005,eyez2glow, 10/02/2004,I love this car!,pos,"There are some things worth sacrificing 
for.  At a larger payment than my home, 
its worth it, and I feel great in it. 
ITs safe, handles excellllllllently, 
even with my speed heavy foot!"
acura,nsx,2005,stephanie s, 09/30/2004,THis car is awesome,pos,"I wish i could keep this car forever. 
Or on the other hand that it would last 
for ever. It's the best car i have ever 
had and could ever ask for"
acura,nsx,2005,RIDDA, 10/23/2004,Like no other,pos,"This car is really like no other. Sure 
other cars can boast higher horsepower 
and probably have a longer history or 
lineage, but in terms of something very 
unique which not many people know 
about, it has a character all in its 
own. There are no real words to 
describe it. It does no justice, but 
for the select few who get a chance to 
step in and drive one of these hand 
built exotics, it trully is an 
experience one should partake in."
acura,nsx,2005,Morrow, 10/23/2004,Four months experience!,pos,"Most responsive car I have ever 
driven.  Mine is a silver 2004.  I also 
have a 1978 Corvette.  No contest.

I often find someone standing around it 
when I park in a lot.  Mostly, they 
want to know what it is.  There are no 
identifying marks on the outside except 
the Acura ""A"" on the trunk."
acura,nsx,2005,Matt, 02/24/2005,Still A Great Drive,pos,"Unless you are going to go to a racetrack and take on the new vette or vipers, you will not be disappointed by the horsepower.  The car is still 5.0 sec to 60 and handles incredibly well.  The NSX is very much improved from the 2002 model year forward.  There are very few automotive reviews on the post-2002 NSX which is a shame because the driving experience is much imporved over the older car."
acura,nsx,2005,Too Exotic, 02/25/2005,The real exotic car.,pos,"Big time head turner & get many thumbs up, Great PERFORMANCE, oustanding stylish look to it. Does not get blown away from any cars, as a matter of fact, it steals & attention from any car out there. Just way too hot.  When I pull up anywere, people have their jaws dropped onto the ground while staring at it. This car steals the show from M3 & any Porshce out there. You need a $250K Ferrari or $450k Carrera GT to compete with the NSX, not any upgraded volkswagen on steriods like the M3 & Porshce.  Can a Vette beat the NSX? OF course, but keep in mind, vette is only 1/2 the price of NSX. It really isn't a matter of affording any of the car, it is truely a matter of choice & taste!"
acura,nsx,2005,O.C. Dave, 09/17/2005,Great Car,pos,"The trill & performance of a Ferrari, with the reliability and low cost maintenance of an Acura. This is my 2nd. NSX and this has the best bang for the buck in the sports car market. I met a 1994 NSX owner whose car had over 200,000 miles on it. His only costs were for normal maintenance. I drove his 1994 and it was still tight and rattle free. People are always stopping me to ask questions or compliment on the car. "
acura,nsx,2005,kushbudz, 09/17/2005,An exotic without the price tag.,pos,No other car I have owned has attracted so much attention (it's almost a problem actually). The ride is exceptional and it corners like a bat outta hell. The interior is simple and free of the usual slew of buttons and oversized LCD screens. I much prefer this to the modern trend of bloating the car out with useless features  (it's a sports car not a cadillac). Add a supercharger and you will toast Ferrari's and Porsches that cost twice as much.
acura,nsx,2005,King Dudley, 11/16/2005,King Dudley's WHITE NSX,pos,"The automobile is SUPERB.  It is STILL what others are trying to evolve to.  The handling and performance is incredible for Acura.  Fun to drive and looks great, backed by Honda's reliability.  An everyday exotic,  which is still an ""exclusive"" exotic as well.   KD 1"
acura,nsx,2005,Harry Leff, 01/31/2006,2005 Acura NSX,pos,"This my second NSX.  I had purchased the first one in 1991 and and in 2003 purchased the anniversary corvette.  After a year of the corvette, had to sell it and purchase another NSX. The NSX is agile, quick, responsive and beautiful.  The car is pure, not fancy regarding features ...lacks navigation, heated seats, bluetooth, etc.  But if you are looking for a great sportscar that virtually has not changed for 15 years, its because Honda created perfection from day one."
acura,nsx,2005,T Str, 07/15/2016,Great older generation auto,pos,"Edmunds has no idea based on its appraisal feedback of the true market value of this car.
"
acura,nsx,2017,T. F Malik, 04/30/2017,90% of Porsche 918 at 80% discount,pos,"Super handling super car that blends the qualities of Ferrari and Porsche nicely in a relatively affordable package if ordered with the only essential option of Carbon Ceramic disk brakes. Can be a daily use car except in snow and ice unless equipped with proper tires and clearance issues with snow as it has pretty low clearance and no option to raise the car to clear the snow. Acceleration is instant, thanks to electric assist that takes away the turbo lag, torque vectoring with the front electric motors works transparently to assist in carving turns at any speed.
"
acura,nsx,2017,Eric, 01/06/2018,this is the best car that i have ever owned,pos,"Ive owned a Ferrari, Audi R8, Porsche, Jaguar, Lexus and others. i had the old Acura NSX and this blows away all of the cars that I've owned.
"
acura,nsx,2017,Jaws, 03/09/2018,New Sports Experience,pos,"Just amazing car!!!  I have always been a Porsche 911 loyalist and decided to check out this semi-exotic. I have been blown away. 

Using as my daily driver, the comfort and performance are unmatched together. The distinction in driving modes allows me to always find a level that suits my mood. 

Not quite understanding Edmunds 3 star rating when comparing to the competition, especially when you add in the Honda/Acura reliability to the equation. 

Yes, a bit more storage would be nice, the trunk should be better insulated against temperature, and they could have found a way to offer blind-spot monitoring, but for an everyday supercar that looks distinguished from the sea of Porsches and more common R8s which you can actually drive everyday, this is the real deal. "
acura,nsx,2017,Jeff Boldt, 08/28/2019,Very Happy With NSX,pos,"My wife and I love the looks of this white NSX with many carbon fiber highlights. It also goes like as Meatloaf says ""a bat out of hell"". My kids (30s) bring friends over for a ride. Electronics are good, but I'm having trouble getting the 10-years of free map updates to work or the garage door opener to work. Trunk looks small at first, but is very wide and as long as you use soft luggage (e.g. duffel bags) it holds plenty for several days of travel. Very easy to drive. My wife said she would never drive a super-car, but she drove it half of the way home from the dealer and said, ""It drives like a normal car"". Well unless you put your right foot down. It's quiet in sport mode, which I like. We love the red-black interior and the seats are very comfortable. It gets a lot of double-takes. I'm very happy with this purchase. 
"
acura,nsx,2020,Dan, 03/11/2020,Frighteningly Fast,pos,Go drive one. Make sure before you do you are cleared by your doctor and have no heart problem.
acura,rdx,2007,K Smith, 11/27/2015,225K and going strong,pos,"I've had no maintenance or repair problems with my RDX. All maintenance at Acura dealership. No repairs beyond scheduled service. Drive 25K/yr in Northern and Central Valley California. Most miles on I-5 at 70 mph. Also into Sierra foothills in light snow.  Acceleration is great entering highway and passing on 2 lane roads. 

Only negative comments -  suspension is very tight. Wonderful for cornering but bothersome on poor roadways at highway speed.  I still prefer it to my wife's 2007 MDX.   Premium fuel required but knew this when I bought it. Interior is great except center console armrest is thin vinyl that began to wear and tear after 4 years.   Mentioned to dealer and they acknowledged that other owners had same complaint. Overall great car, hoping to get 50K more on it waiting for Tesla Model 3.
"
acura,rdx,2007,binh, 01/17/2007,Best SUV for us!,pos,Me and my wife absolutely love this car. We were previous owners of an RX8 and making the switch to an suv/cuv we expected loss on the fun factor. Turns out this car is a lot of fun to drive and feels solid all around. Gas mileage has been around the 19/20mpg with mixed driving. Everything I had hoped for.
acura,rdx,2007,ECB, 12/06/2006,No substantial complaints. Great SUV,pos,"Purchased mine 2 weeks ago and have put on about 800 miles.  The RDX handles amazingly and accelerates extremely well, very much like a sports car and far better than any other SUV. The technology package is a must. Acura/Honda has the best navigation system around.  The handsfree capability is also impresive. Cargo room is good, as well is storage room in the RDX. Interior build quality is quite good; the leather seats are extermely comfortable. Sound system is, by far, the best I have heard in any car. I have averaged 21 mpg and I'm anticipating a slight gain when the car breaks in.  Please keep in mind that I do about 70% highway driving and I am a fairly conservative driver "
acura,rdx,2007,Charlie, 04/22/2016,THICK IN THIN RDX IS A GREAT QUALITY VEHICLE,pos,"The 2007 4 C Turbo eats premium gas in daily city grinding/driving.  HOWEVER - exceptional reliability, incredible performance in torrential rain (Upstate New York), lots of snow (upstate & downstate- NY blizzards), cruised through major hills (Smokey Mountain),  saved my life as well!  The exceptionally strong metals used around the ""passenger cage"" deflected a blown Truck Caliper that sharded and exploded ahead of me - tore through two other cars then into mine - did not penetrate into the cabin - only deflected through a part of the undercarriage and did minimal damage under the passenger door side.  138K miles, still runs beautifully.  Only major change was to the front struts recently (GET THE KYOBI BRAND MONROE DOES NOT FAIR WELL IN THIS CAR)- NYC POTHOLES) and all discs and Break pads from www.handa-accessories.com.  Mobil Synthetic Oil  - car still runs like new.
"
acura,rdx,2007,Acura Lover, 10/11/2010,Hard to Beat an Acura,pos,"This is my third Acura.  I traded a BMW X3si for this RDX.  I had the BMW only 5 months.  Before that, I had an Acura TL.  Always wanted a BMW until I actually owned one.  Proved to myself I am an Acura fan for life.  This is my first 4-cyl car.  Turbo makes it feel like a V6.  Comfortable ride, quality interior expected from an Acura.  Tech pkg is nice, but could be much improved.  Feel like I went downhill from the 03 TL to the 07 RDX on that end.  This RDX really makes me feel as though my TL got a face and body lift.  Don't miss the BMW one bit except for the Bluetooth.  I hate pressing the talk button for each and every command; even my 03 Yukon doesn't require that. "
