Company,Model,Year,Reviewer,Date,Title,Rating,Review
acura,mdx,2001,domer1976, 02/09/2009,"Based on 90,000 miles, and 6 years of",pos,"ownership, I can honestly say I'd buy the car all over again, in a heartbeat.  Pluses are comfort, still class-leading navigation system, interior room, and build quality.  Mine has always been dealer-serviced, which hasn't been particularly cheap.  Transmission went kaput at 90,000 miles, and I neither tow, carry loads nor abuse the transmission in any way.  Would have been more disappointing, but Honda Motors - which apparently knows they have problems with this transmission, paid for half the cost of replacement.  Abundant wind and road noise and unimpressive gas mileage (about 18 mpg combined)are about the only drawbacks.  And you'd better have a wide garage door to fit it in."
acura,mdx,2001,Disgusted with Honda, 03/09/2010,Second Trans Bites the Dust,pos,"I just sold my MDX to a dealer for $4,000.00 after buying it for $24,000.00 just 5 years ago.  After two transmissions, one computer, and a couple of sensors, I must admit I am through with Honda! I bought it for reliability thinking I would get the regular 200,000+ miles experience and barely got 100,000. This would have been my second transmission in 2 years if not for selling it off. This is disgraceful for an auto manufacturer that boasts quality and charges exorbitantly for it but doesn't deliver. I basically enjoyed the car. It was reliable. I'll miss it.  But not the sorry crappy transmission problems. I hope Acura/Honda corrected this problem."
acura,mdx,2001,Great Vehicle, 04/13/2010,Great Vehicle,pos,"I now have 168,000 miles on this MDX with virtually no problems, except 1.  Two years ago, the Torque Converter went out.  The dealer indicated that it would cost about $5,000 to repair unless Acura stepped.  The dealer, Butler Acura in Ashland, Oregon contacted Acura and asked about it.  Acura agreed to replace the entire transmission and torque converter (new, not rebuilt) if I would cover the labor cost.  The car had 132,000 miles on it at the time. That is standing behind a car.  The warranty was only for 100,000 miles, but they felt it should not have gone out, so they replaced it.  The car does have a bit more road noise than I would like, but otherwise is a great performer!"
acura,mdx,2001,MDX Lover, 08/27/2003,Best Mid-Size Luxury SUV on the Market,pos,"I have owned my MDX for just over two
years now logging 39,000 miles.  Before
I purchased it, I looked at all the
mid-size luxury SUVs available,
including BMW, Mercedes Benz, and
Lexus--I have not been disappointed in
my selection.  It's been a teriffic
vehicle--comfortable, powerful,
efficient, reliable, versatile and
stylish (conservatively so).  I have
owned Acura/Honda vehicles for more than
twenty years now and will continue to
own them as long as they continue to
offer the same performance and reliability."
acura,mdx,2001,ACURALOVER, 06/08/2004,MDX Owner,pos,"I have owned this vehicle for 3 years; 
never had a problem even once. It has 
always been a reliable trusty vehicle. 
The interior is very comfortable, and 
the third row seats are pretty roomy 
(for third-row seats). Cargo carrying 
capacity is amazing with both the 
second and third row seats folded 
flush into the floor."
acura,mdx,2001,leslie ingle, 11/01/2010,Acura MDX 2001,pos,"Purchased used from a dealer with app 40k miles on it.  Was great for a couple of years and then at 95k, I had to have the transmission replaced.  Acura did replace because of recall and I only paid a $400 labor charge.  Very disappointed that now at 145k miles I am hearing the same noise and know it is again the transmission.  I will never by another Honda or Acura.  I have owned Toyotas previously and never had any major problems.  Going back to Toyota but in the meantime I feel stuck with this car.  Can't sell it with a faulty transmission and do not want to pay for new one.  "
acura,mdx,2001,alabamafamily, 03/23/2009,195K and still going strong,pos,"This is the best car I've ever owned. I'll roll 200,000 miles sometime this summer, yet this car has NEVER let me down.  The only time it's ever been in the shop was for air conditioning problems.  Even then it was a minor fix.  I highly recommend this vehicle to anyone considering it!"
acura,mdx,2001,amc, 09/16/2008,"I was a big fan until 80,000 miles",pos,"I bought this car from another dealership and was instantly thrilled with this car.  However, I am appalled that after hitting 78000 miles, the car started mild rpm surging and am also being told I need a torque converter.  I was impressed with another write up that I had the same experience, lots of $ to diagnose the problem.  Interior plastic buttons for lights and vents, broke apart. Same experience as others.  I have never replaced a transmission on a car in my entire life.  This is so discouraging."
acura,mdx,2001,Acura enthusiast, 08/03/2002,Best SUV Available,pos,"I shopped the RX300 and X5 along with 
the MDX (excluded the ML320 because of 
reported reliability horrors).  For the 
price, the other two couldn't compare.  
Although I heard stories about price-
gouging and rude dealer behavior, my 
experience at Jeffrey Acura in 
Roseville, Michigan was perfect.  Since 
obtaining it, I have gone on several 
road trips, endured two winters, and 
moved to a new state.  The MDX 
performed perfectly in all conditions 
and can really haul a load of stuff!  
This is my 7th Acura, but not my last."
acura,mdx,2001,dec, 08/05/2002,MDXcellant,pos,"I have owned my MDX for 30,0000 miles 
and 23 months. I am completely 
satisfied with my decision to purchase 
it. I disagree with Pete, above. I 
think the interior is simple and 
elegant. There is nothing ""cheap"" about 
it. The workmanship is equal the Lexus 
and better than the German competition."
acura,mdx,2001,Cav Man, 12/11/2002,Don't believe me go for a Test Drive,pos,"Go drive them all Envoy, Pathfinder, 
Explorer,etc and then drive a MDX.  
After you drive the MDX you will 
say ""why did I waste all that time"". A 
great vehicle that speaks for itself--
power,looks, room & fuel economy."
acura,mdx,2001,al's mdx , 01/04/2003,Great Vehicle Lousy Service,pos,"Vehicle excellent is spite of dealers 
lousy service and rip offs."
acura,mdx,2001,ifetayo, 07/17/2003,MDX is TIGHT,pos,"Overall performance and value for the 
price, is awesome compared to its 
competitors."
acura,mdx,2001,aylien, 08/28/2003,Don't get Black,pos,"Our car is great it has been on many 
road trips. It seems to be holding up 
well. The only complaint I have it the 
exterior dents very easily and the 
black paint scratches easily. Some 
scratches are unavoidable with black, 
but Honda black never seems to keep 
it's luster for very long. I was hoping 
they would use a better paint on the 
Acura but it is the same as our Honda. 
I have a black BMW and it does not look 
as bad as the MDX. It seems to be 
holding up in every other way. Great 
vehicle!  "
acura,mdx,2001,Acurate Rating, 10/01/2003,SUV for Smart buyers not for name seeker,pos,"This is a vehicle for someone who 
cares about the quality (and by 
quality I mean the Consumer Reports, 
the reliability, the high resale, the 
inexspensive replacement parts, the 
excellent highway safety reviews) of a 
vehicle and not the logo on the hood.  
If you want to impress the Joneses, 
buy a BMW or a Mercedes, but if you 
want a car that's leaps-and-bounds 
above those names, get this one."
acura,mdx,2001,Pilot 11, 10/25/2003,Great Car,pos,Best car that I have ever owned.
acura,mdx,2001,flpaindoc, 12/12/2003,Very good value,pos,"almost 20,000 miles an no problems at 
all. I have enjoy this car. "
acura,mdx,2001,Michael F. Miller, 01/08/2004,Retirement present to myself,pos,"I did a lot of research before buying 
this vehicle. I have not been 
disappointed! It is fun to drive, nice 
to look at, and the resale value ain't 
bad either. I am starting to look at 
another vehicle, a 04 MDX. I just have 
to have that back up camera! Do not 
doubt this one, buy it!"
acura,mdx,2001,Bronx Bomber, 03/04/2003,I'm Happy,pos,"The MDX rides pretty smoothly. Also has 
decent pickup. I think the handling is 
decent. Purposely drove it at a high 
rate of speed to test braking and 
maneuverability. Although lane 
change is not as smooth as in a 
car. It is a lot smoother than most 
other trucks I have driven.(Rx300,Chevy 
Blazer, Pathfinder and a Passport) Of 
course I don't recommend anyone trying 
this. One complaint. I was told 
that on hills the MDX had some sort of 
mechanism to help stop roll back. I was 
on a (not so) steep hill earlier and I 
happen to take my foot of the brake. 
Immediately the truck began to roll 
backwards down the hill. SO much for 
that anti roll back feature."
acura,mdx,2001,BCroamer, 02/04/2004,A great SUV,pos,"We've owned several different makes of 
high-end SUV's and the MDX is the 
best.  When all aspects of ownership 
are considered; price, size, 
performance, comfort, resale, etc, the 
only thing that comes close is the 
Lexus LX470 and it's cost is 
considerable higher.  

The NAV system is the best, we travel 
extensively and wouldn't be without it.

We've had it off-road and while not a 
true ""rock-hopper"" it does very well.  
In the snow & ice it really shines.

We're very pleased with our purchase."
acura,mdx,2001,Lino, 02/16/2004,Excellent,pos,"I purchased this vehicle from Carmax 
and it has been a workhorse.  I also 
purchased the extended warranty and 
have had to use it once (engine mount & 
AC system).  I may never purchase 
another brand again!"
acura,mdx,2001,Debbie, 06/01/2006,MDX- dependable and fun,pos,"I was one of the earliest MDX buyers in our area.  I love my MDX!  It has been dependable, comfortable and low maintenance.  I put a lot of mileage on yearly and have been thrilled with the vehicle!  I am now first in line for the new RDX and am anxiously awaiting its arrival!  I hope it is as good as my MDX (but with the kids grown up and out, I no longer need a 7 passenger car).  I highly recommend the MDX!"
acura,mdx,2001,Gillian, 03/09/2003,Love the MDX,pos,"I waited 4 months for my dream MDX and 
I'm pleased with it.  Minor issues--
the steering wheel radio controls have 
been repaired/replaced twice and still 
don't work right.  Not keen on the 
sheer amount of bass coming out of the 
sound system either. 

Car handles well in all weather and 
road conditions.  It's a heavy vehicle 
so it's not as nimble as some similar 
size SUVs but it's solid, stable, and 
dependable. 

Vehicle holds 7 people easily although 
the third row is not comfy for anyone 
over 5 foot.  

Overall, one of the best vehicles I've 
ever owned."
acura,mdx,2001,Ric, 07/30/2005,"wow, what a great SUV!",pos,"I've owned an SUV since way before they weere called SUVs and this Acura MDX is a thing of beauty, style and performance. The Jeep Cherokee leaked oiil after 3 years and quit running whenever it felt like it, the S-10 Blazer was ok, but was under powered and nearly roled me over when I got T- boned from someone doing about 15 MPH.  The Rodeo was about to trash it's transmission after only 55,000 miles of pampered use, blah, blah.  This MDX is peppy, stylish and rides like a dream."
acura,mdx,2001,voytekwp, 11/30/2005,Used car lemon .....,neg,"I traded my Toyota 4Runner & Land Cruiser for two MDX  (for me and my wife). What a mistake. After 50-60k I need to repair or replace: two transmissions (recall), front struts, 3 times SRS systems components, front damper springs (recall), EGR valve (recall). This 2001  MDX is a lemon and Acura Client Department is no help ."
acura,mdx,2001,Nate, 09/10/2006,Sell by 90k,pos,"We bought the MDX over the BMW X5 only because of the third row seating.  We loved the car untill 90k miles.  We have replaced two front struts $700, two motor mounts $600, SRS electronic part $520, spark plugs - Acura wanted hundreds to do them so I did the work. Timing belt and 110k service was over $1000. I am tired of the warning lights comming on every time I turn around.  Only dealer can turn them off. My miles are 90% highway on the Acura.  "
acura,mdx,2001,Richard, 03/03/2007,Awesome SUV,pos,"I purchased this vehicle with about 56000 miles a couple years ago.  I have had no issues other than a small coolant leak which was covered under warranty.  The car is smooth riding and fun to drive.  I pulled a 20 ft boat with ease, I could not even tell it was behind me. I even took it on some light 4 wheel drive excursions and it performed great. Plenty of room for 7 passengers.  Gas economy is about average on mine, clocking in at around 18 mpg. I do have a few gripes. Mirror weeps after washing vehicle causing serious water spots down the side of the car when you drive it after washing. Also, some annoying rattles which went away after purchasing new tires. Great SUV."
acura,mdx,2001,anne, 08/27/2007,Wow,pos,"I have been driving this car for a month and I can't believe the comfort, driving control. It feels like a sedan to drive and it is 2001. The touring package is fabulous and everything works perfectly after 7 years. It feels like a new car and road-holds better than the 2008 pathfinder which I also drove.  "
acura,mdx,2001,SDS828, 04/30/2003,My First SUV,pos,"Test drove and personally rated about 
a half dozen mid-sized SUVs in fall 
2000.  Selected MDX over others for 
basically 3 reasons - best/most 
useable room for hauling (make 16-20 
trips/year of 600-800 miles carrying 
lots; hauling stuff in-town), ULEV 
rating, and best value compared to 
others driven.  Perspective - previous 
car Toyota MR2!"
acura,mdx,2001,bigir, 03/13/2002,pdxmdx,pos,"Great all around performance for an SUV. Great road handling and Road Manners. 
Appointed nicely."
acura,mdx,2001,craigo, 08/13/2008,First 100k OK,pos, Have had this MDX for 7 years. Great car. The tranny has been slipping under load (hill) for a while and the dealer can not find the problem. Going in for a timing belt this week and I hope they find the tranny issue this time. Love to buy another but the $$$ is crazy.
acura,mdx,2001,Beachkid, 07/07/2009,Love it!,pos,"I bought the car the first month it was available in 2001. I now have over 167K miles on it and it's going strong. I too received a new transmission during the recall so I should have several good years left.  I love the versatility of the vehicle. From sheets of plywood to trees!  I won't buy a new one again but will consider a used one or possibly a CR-V. My husband loves his CR-V and I don't mind driving it but my MDX has just a bit more luxury about it -- if you're willing to pay the extra $$.  Might even consider a Toyota. But I've been driving either Honda's or Acura's since 1984..so it might be hard to change now.  The MDX handles very much like a car, and I've really enjoyed owning it."
acura,mdx,2001,Barb, 12/15/2009,Love it!,pos,"I've had this MDX for almost nine years (brand new with 14 miles on the engine) and have thoroughly enjoyed owning and driving this SUV. Dealer replaced the transmission about 75K miles ago.  Love the strong, stable feel when driving in snow & rain. So roomy and comfortable for trips. Even though I no longer need such a large vehicle (the kids are grown & gone now) I most likely will get another MDX only I will buy used this time. I have over 175K miles and am seeing just how long/far this car will go. Have had most of the preventive maintenance performed which can be pricey but still haven't found another SUV I like better."
acura,mdx,2001,Robin S, 06/05/2005,Saving My life,pos,"Two days ago I totaled my MDX, hitting a telephone pole head on. Fortunately thanks to a power greater than I and the structure of My MDX, I left without a scratch. I won't drive anything else. I had purchased my 2001 MDX used and loved it. Functions like a minivan, drives like a sports car and has the top of the line luxury that I love. No problems with the car @ 60 plus thousand miles. I look forward to purchasing my next one. "
acura,mdx,2001,dave, 12/02/2006,Amazing car,pos,"I bought this car used with 92,000 miles; it now has 120000 and I have had no problems with it. One of the best, most reliable, fun to drive cars on the road."
acura,mdx,2001,killer tranny!!!!!!!, 12/04/2003,watch the tranny it's a KILLER!!!!!!!!!!,neg,"Driving home today, my Acura MDX down 
shifted from 70 MPH to second gear 
causing the car to decellerate to 55 
mph rapidly and almost cost me my 
life. I quit!!!! I have read there is 
Chrysler like Tranny probs with this 
and other Acura models. I have 100,000 
miles on mine. Theres danger in your 
future. Dealer in VA tells me it's 
common! Acura, does someone have to 
die before you recall this????????? "
acura,mdx,2001,SS, 05/03/2009,"Excellent Car, will only buy an MDX",pos,"A friend had a new 2001 MDX and loved it so I bought a pre-owned 2001 in 2005 with 44K miles.  I loved this car!  I had almost 72K miles and someone t-boned us going about 40 mph.  The car was amazing how it protected us.  The airbags went off but other than that, no damage in the interior.  Unfortunately our MDX was totaled.  We are replacing it with another MDX.  We are not even considering anything else.  In the 4 years I had the car, we have had absolutely no service calls or problems.  Love the smooth ride and security it brings while driving."
acura,mdx,2001,willyiam, 05/04/2002,Best Luxury SUV!,pos,"We have owned our MDX for about 14 
months now and driven it in all kinds 
of weather & conditions. It is a 
superior piece of engineering and 
drives beautifully. It was rated as the 
top luxury SUV by Motor Trend, Road & 
Track and Car & Driver and well 
deserved.  With the large cargo area 
and the fold up rear seats, it is the 
perfect family vehicle. Seating 
configuration changes in a matter of 
seconds. All other options are well 
thought out. We had a DVD system with 
an 8"" wide screen added which is great 
for trips.... Couldn't be happier with 
a vehicle!"
acura,mdx,2001,Alicia , 12/26/2007,Acura 2001 MDX,pos,"Bought my 2001 MDX back in 2003. Have never had any major problems with it.  I love the MDX, very sporty for the money.  Engine light came on and took it to the dealer.  It needs a new transmission.  It only has 79,000 miles on it.  I have followed all the maintenances on it, changed the oil every 3,000 miles.  Just so discouraged at this point.  Not sure how this happened. "
acura,mdx,2001,HowardB, 05/21/2002,Great partner,pos,"Collected my (wife's) MDX from Houston -
 Nav. system was perfect for my return 
to Manhattan.  Average speed something 
north of legal, fuel better than 
23MPG.  Next, we (wife, mother-in-law, 
baby, 2 cats, 12 fish and loads of 
luggage) drove to our new home in 
Houston.  Again - high speed, great 
mileage.  Since then - to Raleigh NC.  
No problems, no dramas, great ride..."
acura,mdx,2001,Car Lover, 01/16/2008,Hurrah for the MDX,pos,"Now this car is one story. The build quality is extraordinary. We got the thing used, four years strong and we still haven't needed to get it repaired. The tires get replaced soon though. The comfort is okay, the leather interior is nice, but the third row seat in the back is not made for adults! The reliability is good, too. It is there for us every time. Fuel economy is not too bad. 20 mpg average. Better than we all expected. Just be careful of that trip computer. Very fragile. Plus, for some odd reason, the radio's LCD starts blanking out in the summer. It always returns after a firm hold on it. Nice car."
acura,mdx,2001,pgweiss, 06/15/2002,My MDX,pos,"I love my MDX.
The interior is great and the ride is 
great.
One of the best features ins the 
navigation system, and of course the 
way the car looks."
acura,mdx,2001,Bill Gray, 06/17/2002,I thought there could be no 10's ! ! !,pos,"This has been as much fun to drive on 
twisting roads as my 82 Porsche 944!!! 
I have over 37,000 miles in just over 
15 months.  I love to drive it 
everwhere we go."
acura,mdx,2001,Paul314159, 08/22/2002,My Review,pos,"Great car, but the windshield 
sometimes ""sings"" at high speeds."
acura,mdx,2001,claire1, 08/28/2002,Best Vehicle I've Owned,pos,"After 25,000 miles, I still like the 
MDX more each day. It's comfortable, 
powerful, versatile (because of the 3d 
row seats).  The handling is wonderful, 
and the controls are convenient to 
use.  It's excellent in the snow.  The 
leather is holding up well.  It's a 
perfect car for my family--we have 2 
preteen kids.  There are plenty of 
cupholders and lots of room for their 
friends.  A great car."
acura,mdx,2001,2MINPINS, 11/05/2002,Still Getting Asked How I Like It,pos,"I have owned many Honda cars and am so 
glad I returned to the Honda family.  
The solid build quality of the MDX 
makes it a comfortable pleasure to 
drive whether to and from work or on 
long trips.
The vehicle's performance many times 
lets me forget I am driving an SUV and 
not a sportscar."
acura,mdx,2001,srs, 11/08/2002,Best SUV I've owned,pos,"Couldn't be happier. This vehicle has 
been a joy to own and drive. Its 
flexibilty is wonderful. I have not had 
single problem with this SUV. I had a 
Land Rover previously and had 
numerous issues with that vehicle."
acura,mdx,2001,David O'Brien, 07/31/2002,The Perfect Vehicle,pos,"This vehicle has it all.  While it is 
technically a SUV, it handles and is as 
comfortable as a car.  I call it the 
perfect vehicle because it suits all.  
It seats 7 very comfortably without 
being too big, it has plenty of power 
with excellent gas mileage.  Plus, it 
is an Acura which will have excellent 
reliability and resale."
acura,mdx,2001,bp, 06/19/2002,buy it you will like it,pos,"Best SUV I have ever been in!  More I 
drive it the more that I like it.  More 
I ride in other peoples SUVs the more I  
like mine. HOMER"
acura,mdx,2001,Joy K, 10/13/2002,Just My Opinion,pos,"Real happy with the look and 
reliability of the MDX.  Wish it didn't 
need premium fuel.  Get lots of 
compliments on it wherever we go.  I 
think it has too much interior noise, 
but I think that got improved in 2002."
acura,mdx,2001,Michele, 02/13/2008,Will buy one all over again,pos,"My 2001 MDX is nearly 7 years old and has 180,000 miles.  Looks like new.  I don't consider the 100,000 mile tune up at $1500 a big tag item to keep this baby on the road.  Did get a new tranny during the recall a few years back and that is okay.  If I am ever in a place to need a new car, I will go for a used 2006 MDX.  But at the rate mine is going, I should be able to get another 100K out of her easy."
acura,mdx,2001,HappyinNOLA, 11/30/2002,HappyOwner,pos,"I went from an Audi convertible to the 
MDX and I am so happy that I didn't 
give up any of the quality and luxury 
that I was used to. I'd heard of the 
Honda/Acura quality and I am 
constantly complimented on the style 
and luxury of the car."
acura,mdx,2001,jjt1234, 02/18/2003,Acura MDX - 2001,pos,"Fantastic car - styling and  features 
and ride are awesome"
acura,mdx,2001,always at shop, 09/09/2003,lots of problems,pos,"my acura had a faulty gas tank (could 
only pump .10 cents of gas at a time)
that to my knowledge is the only one 
ever totally replaced and had to have 
roof liner taken out the first week to 
fix ""chirping"" in the sunroof. since 
then, have had lots of smaller issues-
noises when braking, FOUR front dash 
vents have fallen out, transmission 
problems at 38-42 mph., and popping 
behind glove box."
acura,mdx,2001,MDX driver, 09/19/2003,2001 Acura MDX,pos,"Has been an excellent vehicle.  A 
faulty master cylinder had to be 
replaced under warranty but otherwise 
has been extremely reliable."
acura,mdx,2001,Deb, 02/16/2005,Acura MDX,pos,The Acura is the best SUV I've ever owned (I've had 3 different ones).  It is very spacious and handles extremely well.  I owned an Acura Legend several years ago and these are the best two cars I've ever owned.
acura,mdx,2001,Nancy, 04/09/2005,Needs improvements to get me back!,neg,"Vehicle receives side door dents even with the lightest of touch from other vehicles.  Misc. accessories (cap cover for wheel, various interior lights,always needing to be replaced. Material used in interior does not wear well.  Spring is trying to protrude through seat back.   Poor transmission (been replaced once and may need another).  As much as this car costs, interior should hold up better.  This is my second Acura--may be my last."
acura,mdx,2001,TomEve, 11/19/2003,Great SUV,pos,"Performance and reliablity exceeded my 
expectations. Fuel Economy improves 
with age. First year,16.5 mpg city, 
Second year, 17 mpg city. Year 3, 
almost 18 mpg city."
acura,mdx,2001,herzjb, 06/30/2005,Love returning to my MDX after a flight.,pos,"Love this car. I have 60,000 miles on it now. Dealer has fixed second gear under warranty via recall. Ride and performs like a car. Sturdy interior. Plenty of cargo space, cup holders and power outlets. Good entry level sound system."
acura,mdx,2001,Randall69, 02/04/2004,Dissapointed in Acura,pos,"I must have a lemon. The transmission 
had to be completely replaced after 
six months.  The brakes are extremely 
noisy and make a consistant clunking 
sound every time you shift. Acura 
claims this isn't a safety issue and I 
agree.  It is,however, annoying and 
loud and makes the vehicle sound 
cheap, which at $40,000 dollars,itis 
not. These experiences have provided a 
very disappointing experience, 
especially since this is an Acura. I 
got more reliability from an Explorer."
acura,mdx,2001,olaiz1977, 03/12/2004,Overall great SUV,pos,"There are three small details I've had 
with my MDX.
1.- Wind whistles into the cabin at 
high speeds
2.- Driver's seat is not very good for 
long roadtrips.
3.- A/C fan switch is not easy to use.
The only other comment is about its 
towing capacity. I purchased the towing 
package (which by the way, all accs. 
are very expensive) and can only tow 
about 3,000#.  If you plan to tow a 
small boat, or anything else, look for 
something else. 
Off-road is so-so.  It VTM-Lock allows 
for front wheel slip while not really 
locking the back tires.
If you dont toe and dont off-road, this 
is the best SUV you can buy"
acura,mdx,2001,Jen Tow, 06/07/2006,Perhaps the first year had more lemons,pos,"Excellent vehicle for city drivers who need a large car.  Runs smoothly and has huge carrying capacity. It is not a good 4x4.  My previous car, a jeep grand cherokee, was far superior off- road.  The Acura transmission overheated on one trip (luckily it has a light on the dash that warns you). On another the power steering failed (luckily the new steering rack was under warranty).  The huge coil spring on one of the wheels even broke going over a regular pothole.  It is rather delicate, not rugged.  But if you keep it on paved roads you will enjoy the smooth ride, quiet engine, easy to use rear seats and cargo room."
acura,mdx,2001,Yancey, 04/18/2004,Transmission Problems,pos,"I have enjoyed my MDX but I have had a 
transmission failure at 36,000 miles.  Acura 
did not cover the failure because they stated 
that I had a third party transmission cooler 
placed that voided their wonderful warranty. 
The AAMCO dealer that replace the 
transmission for $6000 told me that the 
cooler was not the problem.  I have also had 
a friend that had a transmission failure at 
$40,000 miles.  The local Acura dealer was 
not only unhelpful but downright indignant."
acura,mdx,2001,kcooper, 08/08/2006,my first real car,pos,"I say this is my first - as it really is the first good car I've gotten my hands on.   I have also owned the Jeep Cherokee FWD and the Acura is way beyond in options, handling and quality.  "
acura,mdx,2001,lbclagett, 07/21/2005,Best Luxury SUV,pos,I purchase a 2001 MDX and Love it.  It has all the features and a great price.  It is a perfect daily driver and road trip car.  It was my first of many.
acura,mdx,2001,dsippin, 03/17/2003,Best Vehicle Ever Owned,pos,"We are complaetely satified with our 
MDX. A perfect mix between luxury car 
and useful SUV. Handles great, 
extremely comfortable, and quiet. I 
think the milage is great for a vehicle 
of this size- it gets over 22 mpg 
highway. Also, we do use the Nav system 
all the time- a great system! The only 
thing I miss is that low-end punch you 
get from a V-8. Definitely not the last 
one we will buy."
acura,mdx,2001,MDX, 01/29/2006,love my mdx,pos,"My mdx has proven to be the best suv and best car I have ever owned. It handles like a small car and can turn on a dime. Great for hauling the kids to soccer practice and school. More than just roomy but comfortable too. Great CD player, six disk, with 12 speakers. Kids love to ride in the car. I had the first in our area and people were always asking about the car. Neat middle information screen, TV like. Looking forward to the 2007 model that is when I will be buying my new MDX "
acura,mdx,2001,Paul, 01/28/2007,Pretty much perfect,pos,"I wish I could be more constructive, but it is hard to think of anything wrong with this vehicle.  We were faced with the decision of buying a new, midscale SUV, or a used, upscale one like an MDX.  Boy, are we glad we bought the MDX.  If we didn't know, we'd think it was brand new.  Do the homework, and you'll find that the MDX offers the most interior room (including a 3rd row seat) in a package that is still midsized.  If you want the ability to haul kids all around town in a safe, AWD SUV, but don't want a Yukon or Expedition, then this is the rig for you.  There is no comparison to the RX 300, which is tiny compared this this (on the inside)."
acura,mdx,2001,FC, 01/27/2007,Acura Quality Questionable,pos,"Bought used 55000 and it filled up with water in first rainstorm - bad caulking on firewall seals. Broken front spring replaced. Oil jet kit installed. Tach surges 50-100 rpm every 2-3 seconds - dealer cannot diagnose after hundreds of $'s - now thinks it is torque converter. EGR valve replaced on warranty. Plastic vent controls snapped off. Rear wiper droops. Brakes cost > $600 to fix. Road noise excessive. Stereo system is weak. Fuel mileage is poor, especially in city.      "
acura,mdx,2001,RHornsby, 08/30/2007,A Fairly Solid SUV,pos,"We bought this car to replace a Dodge Caravan (yeah, I know). It is an excellent car as far as looks and overall driving goes. However, for the large price, it has had a surprising amount of problems. We have had to get multiple things fixed. It now has around 92000 miles on it, and it has broken a couple of times.   It has good acceleration with the V6, and is a solid performer (good handling, acceleration). The interior has had a few problems (seats falling apart, window motors breaking) but overall it is a roomy comfortable car. Gas mileage is okay but it has a large tank.  It is a very wide car though, feels a little sluggish after driving sedans, but is safe."
acura,mdx,2001,LUVING IT, 07/21/2007,It Drives Like A Car,pos,"I bought this truck last September with 138,000 miles. So far besides a tune up and a driver's side wheel bearing. I have had no problems with this vehicle. I moved from Connecticut to Atlanta and it drove with no problem even though it had so many miles on it."
acura,mdx,2001,Rorytug, 06/22/2003,Love It,pos,"Honda has long been known for quality 
and 2001 filled my dreams when they 
entered the SUV market in a big way.  I 
was set to purchase a Lexus 300 and am 
soo glas I had waited the estra year.  
MDX is dollar for dollar a much better 
product! The MDX is luxurious, 
comfortable, powerful and drives like a 
car with the benefits of the SUV.  It's 
disign is solid with small things like 
where the Homelink buttons are located 
set it above.  "
acura,mdx,2001,hopper2g, 06/22/2003,Excellent X,pos,"Purchased new in 2000. Nothing but 
praise for Acura and this vehicle ever 
since. Our family has really enjoyed 
the MDX. There is plenty of room for 
all passengers and their gear while 
keeping them comfortable and safe. 
Still amazed by the sheer volume of 
interior room compared to the outside 
size. We get 25 MPG on the highway and 
its ULEV."
acura,mdx,2001,miklo714, 07/01/2003,Perfect crossover SUV,pos,"I have owned my MDX for 2 years now.  
I was originally attracted to it 
because of the amazing price-feature 
ratio and the excellent test drive I 
had.  You can turn this car completely 
around in less space than just about 
all sedans.  The MDX accelerates and 
drives very smoothly - I am always out 
of stoplights way ahead of other cars 
and I'm not trying to race or 
anything, its just natural to go up to 
45 in a few seconds in this car.  "
acura,mdx,2001,Dinah, 07/08/2003,It's a Perfect 10,pos,"Long or short trips, this car is so 
comfortable, whether driving or just 
riding.  We like it so well, we are 
buying another new one."
acura,mdx,2001,Carl Lam, 03/15/2002,01 MDX Touring & Nav,pos,Solid build and performance.  I drive it pretty much like driving a sports sedan. Fuel economy is good for a vehicle this size.  HUGE interior space.  A little bit noisier than expected at this price level.  Navigation system is a delight.
acura,mdx,2001,Matt R., 03/19/2002,Very Happy after a full year!,pos,"My wife and I had narrowed it down to a MDX, a Pathfinder LE, and a 2002 Explorer Eddie Bauer/Limited. The MDX worked out to about $10k more than the others, and we're both very happy we spent the money. The SUV has LOTS of room, the third row seats work very well. We've had flawless operation since new. All in all, this isn't the best in any one area (others are faster, bigger, smaller etc), but the best combination of featers for those looking for an SUV that won't be visiting the Rubicon Trail too often!"
acura,mdx,2001,DonnyDjr, 03/25/2002,The MD-X Rules,pos,"The MD-X is by far the greatest SUV made when comparing performance, value, reliability, resale price, looks and quality. The wait is well worth it."
acura,mdx,2001,blaws, 03/28/2002,Excellent Vehicle!,pos,"This is truly an excellent vehicle.  Fit and finish are flawless.  The engine is very responsive, has plenty of power, and transfers that power to the wheels very well.  I am averaging 16-17 mpg in town, and over 23 on the highway.  The ride is somewhat firm, but without letting you feel excessively jarred or beat up.  Handling is also tight and responsive.  The Navigation package could use a little improvement.  Overall, in my opinion, Acura has a winner here."
acura,mdx,2002,grammyjan1978, 01/06/2014,LOVE LOVE LOVE this 2002 ACURA MDX TOURING,pos,"I drove this, loved the looks of it, and it has 187,000 and counting. I would buy another one just like it...got it at 54000 at dealer certified and have had no issues whatsoever. I love my Acura.
My only question...I just drove to work and for the first time I clicked the four wheel drive VDX button, how can you tell if it goes off...I clicked it and no change...got me to work in 13 inches of snow..."
